Letter,Origin_X,Origin_Y,Destination_X,Destination_Y,Grammar,Valid/Invalid,ICD,Bearing Entropy,Categorized Bearing Entropy,Graph Asymmetry,Normalized ICD,Normalized Bearing Entropy,Normalized Categorized Bearing Entropy,Normalized Graph Asymmetry,Skeletonization_Method,Path,Unnamed: 17,count ,Valid/Invalid_Agent6,Valid/Invalid_Agent4,distinct
KJP_Average-Regular,502892,1364791,500089,1364880,16sector,Invalid,2.050632911,6.339850003,3.138264242,555.811634,0.6582278481,0.8287798003,0.9172824301,0.4822186079,Approach1,LSP,,,,,KJP_Average-Regular_Approach1
LAC_Average-Regular,502214,1370732,504560,1369153,12sector,Valid,2.025974026,6.285402219,3.089143751,442.3482518,0.6159554731,0.8175488146,0.8855136613,0.3837785054,Approach1,LSP,,,,,LAC_Average-Regular_Approach1
LAC_Average-Regular,502214,1370732,504560,1369153,16sector,Invalid,2.025974026,6.285402219,3.089143751,442.3482518,0.6159554731,0.8175488146,0.8855136613,0.3837785054,Approach1,LSP,,,,,LAC_Average-Regular_Approach1
LBP_Average-Regular,502263,1374514,503083,1372391,12sector,Invalid,2.086956522,6.169925001,3.209322999,665.3736709,0.7204968944,0.7937292413,0.9632398131,0.5772739283,Approach1,LSP,,,,,LBP_Average-Regular_Approach1
LBP_Average-Regular,502263,1374514,503083,1372391,16sector,Invalid,2.086956522,6.169925001,3.209322999,665.3736709,0.7204968944,0.7937292413,0.9632398131,0.5772739283,Approach1,LSP,,,,,LBP_Average-Regular_Approach1
LWC_Average-Regular,505497,1380553,500931,1382114,12sector,Invalid,2.020408163,6.62935662,3.107576944,554.6910533,0.6064139942,0.8884965499,0.8974353636,0.4812463993,Approach1,LSP,,,,,LWC_Average-Regular_Approach1
LWC_Average-Regular,505497,1380553,500931,1382114,16sector,Invalid,2.020408163,6.62935662,3.107576944,554.6910533,0.6064139942,0.8884965499,0.8974353636,0.4812463993,Approach1,LSP,,,,,LWC_Average-Regular_Approach1
MB_Average-Regular,503725,1385622,500866,1383880,12sector,Invalid,2.046511628,6.459431619,3.114898742,663.5947011,0.6511627907,0.8534459909,0.9021707499,0.5757305055,Approach1,LSP,,,,,MB_Average-Regular_Approach1
MB_Average-Regular,503725,1385622,500866,1383880,16sector,Invalid,2.046511628,6.459431619,3.114898742,663.5947011,0.6511627907,0.8534459909,0.9021707499,0.5757305055,Approach1,LSP,,,,,MB_Average-Regular_Approach1
MMK_Average-Regular,506311,1387680,500866,1387680,12sector,Invalid,2.013986014,7.169925001,3.160294136,1152.61341,0.5954045954,1,0.9315303051,1,Approach1,LSP,,,,,MMK_Average-Regular_Approach1
MMK_Average-Regular,506311,1387680,500866,1387680,16sector,Invalid,2.013986014,7.169925001,3.160294136,1152.61341,0.5954045954,1,0.9315303051,1,Approach1,LSP,,,,,MMK_Average-Regular_Approach1
MNW_Average-Regular,500866,1391480,506059,1393514,12sector,Invalid,2,7.022367813,3.165858608,973.4565192,0.5714285714,0.9695632668,0.9351291376,0.8445646309,Approach1,LSP,,,,,MNW_Average-Regular_Approach1
MNW_Average-Regular,500866,1391480,506059,1393514,16sector,Invalid,2,7.022367813,3.165858608,973.4565192,0.5714285714,0.9695632668,0.9351291376,0.8445646309,Approach1,LSP,,,,,MNW_Average-Regular_Approach1
MP_Average-Regular,501898,1395280,500866,1395280,12sector,Invalid,2.023809524,6.409390936,3.111059663,634.9741863,0.612244898,0.8431240613,0.8996878183,0.5508995304,Approach1,LSP,,,,,MP_Average-Regular_Approach1
MP_Average-Regular,501898,1395280,500866,1395280,16sector,Invalid,2.023809524,6.409390936,3.111059663,634.9741863,0.612244898,0.8431240613,0.8996878183,0.5508995304,Approach1,LSP,,,,,MP_Average-Regular_Approach1
MY_Average-Regular,500866,1399080,503311,1401114,12sector,Invalid,2,6.22881869,3.144560767,605.9281351,0.5714285714,0.8058772872,0.9213547192,0.5256993627,Approach1,LSP,,,,,MY_Average-Regular_Approach1
MY_Average-Regular,500866,1399080,503311,1401114,16sector,Invalid,2,6.22881869,3.144560767,605.9281351,0.5714285714,0.8058772872,0.9213547192,0.5256993627,Approach1,LSP,,,,,MY_Average-Regular_Approach1
ND_Average-Regular,503390,1408566,500065,1406680,12sector,Invalid,2,6.475733431,3.093924551,510.4428044,0.5714285714,0.8568085781,0.8886056529,0.4428569025,Approach1,LSP,,,,,ND_Average-Regular_Approach1
ND_Average-Regular,503390,1408566,500065,1406680,16sector,Invalid,2,6.475733431,3.093924551,510.4428044,0.5714285714,0.8568085781,0.8886056529,0.4428569025,Approach1,LSP,,,,,ND_Average-Regular_Approach1
NJY_Average-Regular,501575,1410077,502738,1410391,12sector,Valid,2,6.392317423,3.230824501,639.271359,0.5714285714,0.8396022948,0.9771459493,0.5546277299,Approach1,LSP,,,,,NJY_Average-Regular_Approach1
NJY_Average-Regular,501575,1410077,502738,1410391,16sector,Invalid,2,6.392317423,3.230824501,639.271359,0.5714285714,0.8396022948,0.9771459493,0.5546277299,Approach1,LSP,,,,,NJY_Average-Regular_Approach1
NUO_Average-Regular,505239,1419960.311,500065,1418080,12sector,Invalid,2,6.339850003,3.243085605,535.0280303,0.5714285714,0.8287798003,0.9850758412,0.4641868866,Approach1,LSP,,,,,NUO_Average-Regular_Approach1
NUO_Average-Regular,505239,1419960.311,500065,1418080,16sector,Invalid,2,6.339850003,3.243085605,535.0280303,0.5714285714,0.8287798003,0.9850758412,0.4641868866,Approach1,LSP,,,,,NUO_Average-Regular_Approach1
NWF_Average-Regular,505693,1423388,504234,1421880,12sector,Invalid,1.981651376,6.754887502,3.231687558,715.6432203,0.5399737877,0.9143899001,0.977704133,0.6208874668,Approach1,LSP,,,,,NWF_Average-Regular_Approach1
NWF_Average-Regular,505693,1423388,504234,1421880,16sector,Invalid,1.981651376,6.754887502,3.231687558,715.6432203,0.5399737877,0.9143899001,0.977704133,0.6208874668,Approach1,LSP,,,,,NWF_Average-Regular_Approach1
NWW_Average-Regular,500065,1425680,506440,1427714,12sector,Invalid,1.982142857,6.794415866,3.231535786,723.0387365,0.5408163265,0.9225434458,0.9776059744,0.6273037692,Approach1,LSP,,,,,NWW_Average-Regular_Approach1
NWW_Average-Regular,500065,1425680,506440,1427714,16sector,Invalid,1.982142857,6.794415866,3.231535786,723.0387365,0.5408163265,0.9225434458,0.9776059744,0.6273037692,Approach1,LSP,,,,,NWW_Average-Regular_Approach1
O_Average-Regular,501908.8444,1431397,501942,1431360,12sector,Invalid,1.894736842,4.169925001,2.816340114,79.99225484,0.3909774436,0.381187724,0.7090774033,0.06940076712,Approach1,LSP,,,,,O_Average-Regular_Approach1
O_Average-Regular,501908.8444,1431397,501942,1431360,16sector,Invalid,1.894736842,4.169925001,2.816340114,79.99225484,0.3909774436,0.381187724,0.7090774033,0.06940076712,Approach1,LSP,,,,,O_Average-Regular_Approach1
OGB_Average-Regular,504673,1434671,501908.8444,1435197,12sector,Valid,2.059701493,6.108524457,3.200492606,484.2558393,0.6737739872,0.7810641044,0.95752874,0.4201372595,Approach1,LSP,,,,,OGB_Average-Regular_Approach1
OGB_Average-Regular,504673,1434671,501908.8444,1435197,16sector,Invalid,2.059701493,6.108524457,3.200492606,484.2558393,0.6737739872,0.7810641044,0.95752874,0.4201372595,Approach1,LSP,,,,,OGB_Average-Regular_Approach1
OGW_Average-Regular,501908.8444,1438997,505331,1439114,12sector,Invalid,2.026666667,6.247927513,3.12821373,462.8899804,0.6171428571,0.8098188786,0.910782243,0.4016003773,Approach1,LSP,,,,,OGW_Average-Regular_Approach1
OGW_Average-Regular,501908.8444,1438997,505331,1439114,16sector,Invalid,2.026666667,6.247927513,3.12821373,462.8899804,0.6171428571,0.8098188786,0.910782243,0.4016003773,Approach1,LSP,,,,,OGW_Average-Regular_Approach1
OMJ_Average-Regular,502379,1440880,503549,1440539,12sector,Invalid,2.028169014,6.169925001,3.156580394,572.1394695,0.6197183099,0.7937292413,0.9291284352,0.4963845332,Approach1,LSP,,,,,OMJ_Average-Regular_Approach1
OMJ_Average-Regular,502379,1440880,503549,1440539,16sector,Invalid,2.028169014,6.169925001,3.156580394,572.1394695,0.6197183099,0.7937292413,0.9291284352,0.4963845332,Approach1,LSP,,,,,OMJ_Average-Regular_Approach1
OPN_Average-Regular,502453,1444591,504075,1446624,12sector,Invalid,2.028169014,6.169925001,3.213276377,588.0913907,0.6197183099,0.7937292413,0.9657966674,0.5102243178,Approach1,LSP,,,,,OPN_Average-Regular_Approach1
OPN_Average-Regular,502453,1444591,504075,1446624,16sector,Invalid,2.028169014,6.169925001,3.213276377,588.0913907,0.6197183099,0.7937292413,0.9657966674,0.5102243178,Approach1,LSP,,,,,OPN_Average-Regular_Approach1
P_Average-Regular,500120,1450514,500089,1448480,12sector,Valid,2,4.754887502,2.805658225,144.6558693,0.5714285714,0.5018483828,0.7021688718,0.1255025042,Approach1,LSP,,,,,P_Average-Regular_Approach1
P_Average-Regular,500120,1450514,500089,1448480,16sector,Invalid,2,4.754887502,2.805658225,144.6558693,0.5714285714,0.5018483828,0.7021688718,0.1255025042,Approach1,LSP,,,,,P_Average-Regular_Approach1
PD_Average-Regular,502699.8043,1457975,502718,1457966,12sector,Invalid,2,5.754887502,3.14097194,351.8869,0.5714285714,0.7081191415,0.919033639,0.3052948169,Approach1,LSP,,,,,PD_Average-Regular_Approach1
PD_Average-Regular,502699.8043,1457975,502718,1457966,16sector,Invalid,2,5.754887502,3.14097194,351.8869,0.5714285714,0.7081191415,0.919033639,0.3052948169,Approach1,LSP,,,,,PD_Average-Regular_Approach1
PI_Average-Regular,500089,1459880,501093,1459880,12sector,Valid,2,5.584962501,3.138793691,329.6618034,0.5714285714,0.6730685825,0.9176248525,0.2860124657,Approach1,LSP,,,,,PI_Average-Regular_Approach1
PI_Average-Regular,500089,1459880,501093,1459880,16sector,Invalid,2,5.584962501,3.138793691,329.6618034,0.5714285714,0.6730685825,0.9176248525,0.2860124657,Approach1,LSP,,,,,PI_Average-Regular_Approach1
PJW_Average-Regular,500952,1463339,503805,1465714,12sector,Invalid,2,6.22881869,3.21666917,487.3528075,0.5714285714,0.8058772872,0.9679909629,0.4228241692,Approach1,LSP,,,,,PJW_Average-Regular_Approach1
PJW_Average-Regular,500952,1463339,503805,1465714,16sector,Invalid,2,6.22881869,3.21666917,487.3528075,0.5714285714,0.8058772872,0.9679909629,0.4228241692,Approach1,LSP,,,,,PJW_Average-Regular_Approach1
PQW_Average-Regular,503299,1469514,500089,1467480,12sector,Invalid,2.02247191,6.491853096,3.150395802,625.7056971,0.6099518459,0.8601335937,0.9251285392,0.5428582487,Approach1,LSP,,,,,PQW_Average-Regular_Approach1
PQW_Average-Regular,503299,1469514,500089,1467480,16sector,Invalid,2.02247191,6.491853096,3.150395802,625.7056971,0.6099518459,0.8601335937,0.9251285392,0.5428582487,Approach1,LSP,,,,,PQW_Average-Regular_Approach1
PYE_Average-Regular,504087,1471725,500089,1471280,12sector,Valid,2,6.539158811,3.184758977,592.6666437,0.5714285714,0.8698913794,0.947352986,0.5141937779,Approach1,LSP,,,,,PYE_Average-Regular_Approach1
PYE_Average-Regular,504087,1471725,500089,1471280,16sector,Invalid,2,6.539158811,3.184758977,592.6666437,0.5714285714,0.8698913794,0.947352986,0.5141937779,Approach1,LSP,,,,,PYE_Average-Regular_Approach1
PYO_Average-Regular,501560,1474991,500089,1475080,12sector,Invalid,2,6.22881869,3.081276864,451.2231956,0.5714285714,0.8058772872,0.880425738,0.3914783497,Approach1,LSP,,,,,PYO_Average-Regular_Approach1
PYO_Average-Regular,501560,1474991,500089,1475080,16sector,Invalid,2,6.22881869,3.081276864,451.2231956,0.5714285714,0.8058772872,0.880425738,0.3914783497,Approach1,LSP,,,,,PYO_Average-Regular_Approach1
RJ_Average-Regular,500089,1478880,502358,1480914,12sector,Invalid,2,5.832890014,3.125196482,369.8182161,0.5714285714,0.7242087788,0.9088308319,0.3208519117,Approach1,LSP,,,,,RJ_Average-Regular_Approach1
RJ_Average-Regular,500089,1478880,502358,1480914,16sector,Invalid,2,5.832890014,3.125196482,369.8182161,0.5714285714,0.7242087788,0.9088308319,0.3208519117,Approach1,LSP,,,,,RJ_Average-Regular_Approach1
RMJ_Average-Regular,500120,1484714,503399,1482339,12sector,Invalid,2.021052632,6.584962501,3.173875988,752.1126122,0.607518797,0.8793393412,0.9403143929,0.6525280772,Approach1,LSP,,,,,RMJ_Average-Regular_Approach1
RMJ_Average-Regular,500120,1484714,503399,1482339,16sector,Invalid,2.021052632,6.584962501,3.173875988,752.1126122,0.607518797,0.8793393412,0.9403143929,0.6525280772,Approach1,LSP,,,,,RMJ_Average-Regular_Approach1
SF_Average-Regular,502276,1487988,502147,1487810,12sector,Invalid,2,5.754887502,3.083979876,304.839564,0.5714285714,0.7081191415,0.8821739154,0.26447685,Approach1,LSP,,,,,SF_Average-Regular_Approach1
SF_Average-Regular,502276,1487988,502147,1487810,16sector,Invalid,2,5.754887502,3.083979876,304.839564,0.5714285714,0.7081191415,0.8821739154,0.26447685,Approach1,LSP,,,,,SF_Average-Regular_Approach1
SH_Average-Regular,501659,1492314,502233,1490280,12sector,Invalid,2,5.977279923,2.922704817,351.0740372,0.5714285714,0.7539921949,0.777868972,0.3045895824,Approach1,LSP,,,,,SH_Average-Regular_Approach1
SH_Average-Regular,501659,1492314,502233,1490280,16sector,Invalid,2,5.977279923,2.922704817,351.0740372,0.5714285714,0.7539921949,0.777868972,0.3045895824,Approach1,LSP,,,,,SH_Average-Regular_Approach1
SL_Average-Regular,500181,1495290,502390,1494525,12sector,Invalid,2,5.392317423,3.032946377,226.0570487,0.5714285714,0.6333315361,0.8491679055,0.1961256452,Approach1,LSP,,,,,SL_Average-Regular_Approach1
SL_Average-Regular,500181,1495290,502390,1494525,16sector,Invalid,2,5.392317423,3.032946377,226.0570487,0.5714285714,0.6333315361,0.8491679055,0.1961256452,Approach1,LSP,,,,,SL_Average-Regular_Approach1
SNO_Average-Regular,501324,1499880.009,504346,1499760,12sector,Valid,2.023529412,6.426264755,3.133627845,602.3669626,0.6117647059,0.8466046367,0.9142838315,0.5226097123,Approach1,LSP,,,,,SNO_Average-Regular_Approach1
SNO_Average-Regular,501324,1499880.009,504346,1499760,16sector,Invalid,2.023529412,6.426264755,3.133627845,602.3669626,0.6117647059,0.8466046367,0.9142838315,0.5226097123,Approach1,LSP,,,,,SNO_Average-Regular_Approach1
SOF_Average-Regular,500280,1502168,503789,1503188,12sector,Valid,2.024096386,6.392317423,3.141272591,576.3855394,0.6127366609,0.8396022948,0.9192280856,0.5000683963,Approach1,LSP,,,,,SOF_Average-Regular_Approach1
SOF_Average-Regular,500280,1502168,503789,1503188,16sector,Invalid,2.024096386,6.392317423,3.141272591,576.3855394,0.6127366609,0.8396022948,0.9192280856,0.5000683963,Approach1,LSP,,,,,SOF_Average-Regular_Approach1
SVY_Average-Regular,500280,1513568,502822,1512991,12sector,Invalid,2,6.285402219,3.142450731,401.0501411,0.5714285714,0.8175488146,0.9199900497,0.3479485295,Approach1,LSP,,,,,SVY_Average-Regular_Approach1
SVY_Average-Regular,500280,1513568,502822,1512991,16sector,Invalid,2,6.285402219,3.142450731,401.0501411,0.5714285714,0.8175488146,0.9199900497,0.3479485295,Approach1,LSP,,,,,SVY_Average-Regular_Approach1
SYZ_Average-Regular,503934,1517325,501284,1516791,12sector,Invalid,1.975609756,6.339850003,3.224999624,528.6645093,0.5296167247,0.8287798003,0.9733786994,0.4586659367,Approach1,LSP,,,,,SYZ_Average-Regular_Approach1
SYZ_Average-Regular,503934,1517325,501284,1516791,16sector,Invalid,1.975609756,6.339850003,3.224999624,528.6645093,0.5296167247,0.8287798003,0.9733786994,0.4586659367,Approach1,LSP,,,,,SYZ_Average-Regular_Approach1
TA_Average-Regular,502459,1522732,500117,1522188,12sector,Invalid,2.037735849,5.754887502,3.187434559,331.4262488,0.6361185984,0.7081191415,0.9490834236,0.2875432872,Approach1,LSP,,,,,TA_Average-Regular_Approach1
TA_Average-Regular,502459,1522732,500117,1522188,16sector,Invalid,2.037735849,5.754887502,3.187434559,331.4262488,0.6361185984,0.7081191415,0.9490834236,0.2875432872,Approach1,LSP,,,,,TA_Average-Regular_Approach1
TIA_Average-Regular,502719,1526532,500117,1525988,12sector,Valid,2.032786885,5.95419631,3.108526242,427.6029326,0.6276346604,0.7492307205,0.8980493234,0.3709855611,Approach1,LSP,,,,,TIA_Average-Regular_Approach1
TIA_Average-Regular,502719,1526532,500117,1525988,16sector,Valid,2.032786885,5.95419631,3.108526242,427.6029326,0.6276346604,0.7492307205,0.8980493234,0.3709855611,Approach1,LSP,,,,,TIA_Average-Regular_Approach1
TLV_Average-Regular,502966,1528725,500117,1529788,12sector,Invalid,2,6.022367813,3.194392948,306.2563482,0.5714285714,0.7632925081,0.9535837751,0.2657060429,Approach1,LSP,,,,,TLV_Average-Regular_Approach1
TLV_Average-Regular,502966,1528725,500117,1529788,16sector,Invalid,2,6.022367813,3.194392948,306.2563482,0.5714285714,0.7632925081,0.9535837751,0.2657060429,Approach1,LSP,,,,,TLV_Average-Regular_Approach1
SD_Average-Regular,502423.8043,1533975,502442,1533966,12sector,Invalid,2,5.491853096,3.014852608,235.0167237,0.5714285714,0.653862835,0.8374657269,0.2038990017,Approach1,LSP,,,,,SD_Average-Regular_Approach1
SD_Average-Regular,502423.8043,1533975,502442,1533966,16sector,Invalid,2,5.491853096,3.014852608,235.0167237,0.5714285714,0.653862835,0.8374657269,0.2038990017,Approach1,LSP,,,,,SD_Average-Regular_Approach1
SDF_Average-Regular,500181,1537090,503670,1537210,12sector,Invalid,2.050632911,6.339850003,3.175208419,548.7855127,0.6582278481,0.8287798003,0.9411761453,0.4761227902,Approach1,LSP,,,,,SDF_Average-Regular_Approach1
SDF_Average-Regular,500181,1537090,503670,1537210,16sector,Invalid,2.050632911,6.339850003,3.175208419,548.7855127,0.6582278481,0.8287798003,0.9411761453,0.4761227902,Approach1,LSP,,,,,SDF_Average-Regular_Approach1
TRD_Average-Regular,501902,1541723,504381,1541566,12sector,Valid,2.026315789,6.266786541,3.12172861,450.6952336,0.6165413534,0.8137089445,0.9065879798,0.3910202933,Approach1,LSP,,,,,TRD_Average-Regular_Approach1
TRD_Average-Regular,501902,1541723,504381,1541566,16sector,Invalid,2.026315789,6.266786541,3.12172861,450.6952336,0.6165413534,0.8137089445,0.9065879798,0.3910202933,Approach1,LSP,,,,,TRD_Average-Regular_Approach1
TSM_Average-Regular,500117,1548788,503930,1547280,12sector,Invalid,2,6.539158811,3.132547581,669.2990806,0.5714285714,0.8698913794,0.9135851689,0.5806795885,Approach1,LSP,,,,,TSM_Average-Regular_Approach1
TSM_Average-Regular,500117,1548788,503930,1547280,16sector,Invalid,2,6.539158811,3.132547581,669.2990806,0.5714285714,0.8698913794,0.9135851689,0.5806795885,Approach1,LSP,,,,,TSM_Average-Regular_Approach1
TU_Average-Regular,500117,1552588,500556,1550991,12sector,Invalid,1.963636364,5.754887502,3.079674828,287.5926219,0.5090909091,0.7081191415,0.879389618,0.2495135137,Approach1,LSP,,,,,TU_Average-Regular_Approach1
TU_Average-Regular,500117,1552588,500556,1550991,16sector,Invalid,1.963636364,5.754887502,3.079674828,287.5926219,0.5090909091,0.7081191415,0.879389618,0.2495135137,Approach1,LSP,,,,,TU_Average-Regular_Approach1
U_Average-Regular,501505,1556824,500077,1556914,12sector,Invalid,1.935483871,4.906890596,2.951189447,120.4471239,0.4608294931,0.5332021762,0.7962914594,0.104499152,Approach1,LSP,,,,,U_Average-Regular_Approach1
U_Average-Regular,501505,1556824,500077,1556914,16sector,Invalid,1.935483871,4.906890596,2.951189447,120.4471239,0.4608294931,0.5332021762,0.7962914594,0.104499152,Approach1,LSP,,,,,U_Average-Regular_Approach1
UD_Average-Regular,503335,1568166,503316.8043,1568175,12sector,Invalid,2,6,3.075147807,301.1609725,0.5714285714,0.7586786824,0.8764617587,0.2612853277,Approach1,LSP,,,,,UD_Average-Regular_Approach1
UD_Average-Regular,503335,1568166,503316.8043,1568175,16sector,Invalid,2,6,3.075147807,301.1609725,0.5714285714,0.7586786824,0.8764617587,0.2612853277,Approach1,LSP,,,,,UD_Average-Regular_Approach1
UH_Average-Regular,503126,1570080,501505,1572024,12sector,Valid,2,6.357552005,3.05942789,417.5479214,0.5714285714,0.8324312056,0.8662948736,0.3622618979,Approach1,LSP,,,,,UH_Average-Regular_Approach1
UH_Average-Regular,503126,1570080,501505,1572024,16sector,Invalid,2,6.357552005,3.05942789,417.5479214,0.5714285714,0.8324312056,0.8662948736,0.3622618979,Approach1,LSP,,,,,UH_Average-Regular_Approach1
UI_Average-Regular,501505,1575824,500077,1575914,12sector,Invalid,2,5.857980995,3.117879653,291.2079191,0.5714285714,0.7293843145,0.9040986593,0.2526501224,Approach1,LSP,,,,,UI_Average-Regular_Approach1
UI_Average-Regular,501505,1575824,500077,1575914,16sector,Invalid,2,5.857980995,3.117879653,291.2079191,0.5714285714,0.7293843145,0.9040986593,0.2526501224,Approach1,LSP,,,,,UI_Average-Regular_Approach1
UIN_Average-Regular,503439,1579624,500077,1579714,12sector,Invalid,2,6.442943496,3.141814107,565.4264635,0.5714285714,0.8500449733,0.9195783117,0.4905603723,Approach1,LSP,,,,,UIN_Average-Regular_Approach1
UIN_Average-Regular,503439,1579624,500077,1579714,16sector,Invalid,2,6.442943496,3.141814107,565.4264635,0.5714285714,0.8500449733,0.9195783117,0.4905603723,Approach1,LSP,,,,,UIN_Average-Regular_Approach1
UJ_Average-Regular,501569,1581139,500077,1583514,12sector,Invalid,1.961538462,5.672425342,3.15629752,237.4060034,0.5054945055,0.6911096091,0.9289454862,0.2059719255,Approach1,LSP,,,,,UJ_Average-Regular_Approach1
UJ_Average-Regular,501569,1581139,500077,1583514,16sector,Invalid,1.961538462,5.672425342,3.15629752,237.4060034,0.5054945055,0.6911096091,0.9289454862,0.2059719255,Approach1,LSP,,,,,UJ_Average-Regular_Approach1
UNY_Average-Regular,503853,1585191,500077,1587314,12sector,Invalid,2,6.614709844,3.179389301,663.9631362,0.5714285714,0.8854753483,0.9438801384,0.5760501574,Approach1,LSP,,,,,UNY_Average-Regular_Approach1
UNY_Average-Regular,503853,1585191,500077,1587314,16sector,Invalid,2,6.614709844,3.179389301,663.9631362,0.5714285714,0.8854753483,0.9438801384,0.5760501574,Approach1,LSP,,,,,UNY_Average-Regular_Approach1
UP_Average-Regular,500077,1591114,501710,1589080,12sector,Invalid,2.031746032,6,3.015178988,325.6663359,0.6258503401,0.7586786824,0.8376768136,0.2825460237,Approach1,LSP,,,,,UP_Average-Regular_Approach1
UP_Average-Regular,500077,1591114,501710,1589080,16sector,Invalid,2.031746032,6,3.015178988,325.6663359,0.6258503401,0.7586786824,0.8376768136,0.2825460237,Approach1,LSP,,,,,UP_Average-Regular_Approach1
VNM_Average-Regular,503096,1598624,501603,1596680,12sector,Invalid,2.015037594,7.06608919,3.118377405,843.6494898,0.597207304,0.9785817085,0.9044205813,0.731944885,Approach1,LSP,,,,,VNM_Average-Regular_Approach1
VNM_Average-Regular,503096,1598624,501603,1596680,16sector,Invalid,2.015037594,7.06608919,3.118377405,843.6494898,0.597207304,0.9785817085,0.9044205813,0.731944885,Approach1,LSP,,,,,VNM_Average-Regular_Approach1
VQ_Average-Regular,501364,1602514,500817,1602514,12sector,Invalid,1.964285714,5.781359714,3.138406758,308.2923401,0.5102040816,0.7135795846,0.9173746027,0.2674724564,Approach1,LSP,,,,,VQ_Average-Regular_Approach1
VQ_Average-Regular,501364,1602514,500817,1602514,16sector,Invalid,1.964285714,5.781359714,3.138406758,308.2923401,0.5102040816,0.7135795846,0.9173746027,0.2674724564,Approach1,LSP,,,,,VQ_Average-Regular_Approach1
VUJ_Average-Regular,503107,1603939,500817,1606314,12sector,Invalid,1.975609756,6.339850003,3.209162453,446.2862862,0.5296167247,0.8287798003,0.9631359796,0.3871951188,Approach1,LSP,,,,,VUJ_Average-Regular_Approach1
VUJ_Average-Regular,503107,1603939,500817,1606314,16sector,Invalid,1.975609756,6.339850003,3.209162453,446.2862862,0.5296167247,0.8287798003,0.9631359796,0.3871951188,Approach1,LSP,,,,,VUJ_Average-Regular_Approach1
WD_Average-Regular,504164.8043,1609975,504183,1609966,12sector,Invalid,1.96875,5.977279923,3.252598435,327.1755772,0.5178571429,0.7539921949,0.9912282812,0.2838554319,Approach1,LSP,,,,,WD_Average-Regular_Approach1
WD_Average-Regular,504164.8043,1609975,504183,1609966,16sector,Invalid,1.96875,5.977279923,3.252598435,327.1755772,0.5178571429,0.7539921949,0.9912282812,0.2838554319,Approach1,LSP,,,,,WD_Average-Regular_Approach1
WF_Average-Regular,504017,1613388,502558,1611880,12sector,Valid,1.97260274,6.169925001,3.161504158,419.6839687,0.5244618395,0.7937292413,0.9323128886,0.3641151188,Approach1,LSP,,,,,WF_Average-Regular_Approach1
WF_Average-Regular,504017,1613388,502558,1611880,16sector,Invalid,1.97260274,6.169925001,3.161504158,419.6839687,0.5244618395,0.7937292413,0.9323128886,0.3641151188,Approach1,LSP,,,,,WF_Average-Regular_Approach1
WFD_Average-Regular,505125,1617566,500826,1617714,12sector,Invalid,2,6.539158811,3.266161162,627.0370806,0.5714285714,0.8698913794,1,0.5440133484,Approach1,LSP,,,,,WFD_Average-Regular_Approach1
WFD_Average-Regular,505125,1617566,500826,1617714,16sector,Invalid,2,6.539158811,3.266161162,627.0370806,0.5714285714,0.8698913794,1,0.5440133484,Approach1,LSP,,,,,WFD_Average-Regular_Approach1
WI_Average-Regular,500826,1625314,502558,1623280,12sector,Invalid,1.965517241,5.832890014,3.168675801,323.7221273,0.5123152709,0.7242087788,0.936951162,0.2808592409,Approach1,LSP,,,,,WI_Average-Regular_Approach1
WI_Average-Regular,500826,1625314,502558,1623280,16sector,Invalid,1.965517241,5.832890014,3.168675801,323.7221273,0.5123152709,0.7242087788,0.936951162,0.2808592409,Approach1,LSP,,,,,WI_Average-Regular_Approach1
WJ_Average-Regular,502417,1626739,500826,1629114,12sector,Invalid,1.963636364,5.754887502,3.187862107,274.4056623,0.5090909091,0.7081191415,0.949359941,0.2380725922,Approach1,LSP,,,,,WJ_Average-Regular_Approach1
WJ_Average-Regular,502417,1626739,500826,1629114,16sector,Invalid,1.963636364,5.754887502,3.187862107,274.4056623,0.5090909091,0.7081191415,0.949359941,0.2380725922,Approach1,LSP,,,,,WJ_Average-Regular_Approach1
WM_Average-Regular,503335,1630880,504367,1630880,12sector,Invalid,1.975609756,6.339850003,3.154721947,573.8146725,0.5296167247,0.8287798003,0.9279264816,0.4978379287,Approach1,LSP,,,,,WM_Average-Regular_Approach1
WM_Average-Regular,503335,1630880,504367,1630880,16sector,Invalid,1.975609756,6.339850003,3.154721947,573.8146725,0.5296167247,0.8287798003,0.9279264816,0.4978379287,Approach1,LSP,,,,,WM_Average-Regular_Approach1
WP_Average-Regular,500826,1636714,502558,1634680,12sector,Invalid,2,5.977279923,3.177700197,369.46942,0.5714285714,0.7539921949,0.9427877073,0.3205492985,Approach1,LSP,,,,,WP_Average-Regular_Approach1
WP_Average-Regular,500826,1636714,502558,1634680,16sector,Invalid,2,5.977279923,3.177700197,369.46942,0.5714285714,0.7539921949,0.9427877073,0.3205492985,Approach1,LSP,,,,,WP_Average-Regular_Approach1
WPG_Average-Regular,505430,1639988,502558,1638480,12sector,Invalid,2,6.584962501,3.157847723,579.5872292,0.5714285714,0.8793393412,0.9299480827,0.5028461618,Approach1,LSP,,,,,WPG_Average-Regular_Approach1
WPG_Average-Regular,505430,1639988,502558,1638480,16sector,Invalid,2,6.584962501,3.157847723,579.5872292,0.5714285714,0.8793393412,0.9299480827,0.5028461618,Approach1,LSP,,,,,WPG_Average-Regular_Approach1
