Wall time,Step,Value
1739972460.6099896,18063360,1406.0
1739972466.5284455,18071552,1406.0
1739972479.7078645,18089984,1405.0
1739972507.1270325,18106368,1488.0
1739972511.5277448,18112512,1452.0
1739972525.7077124,18132992,1447.0
1739972571.740922,18198528,1432.0
1739972580.2856956,18208768,1407.0
1739972590.2459326,18223104,1410.0
1739972606.0128963,18245632,1413.0
1739972614.7555969,18257920,1412.0
1739972624.9506843,18272256,1412.0
1739972647.5221534,18305024,1418.0
1739972653.2780035,18313216,1418.0
1739972680.3672724,18352128,1421.0
1739972717.942022,18405376,1420.0
1739972723.6854362,18413568,1420.0
1739972736.3904781,18432000,1422.0
1739972744.7603428,18444288,1423.0
1739972746.2338727,18446336,1423.0
1739972751.901439,18454528,1424.0
1739972774.8904974,18487296,1424.0
1739972813.5350988,18542592,1425.0
1739972836.28536,18575360,1426.0
1739972849.1359668,18593792,1426.0
1739972873.0977304,18608128,1552.0
1739972880.5093906,18618368,1462.0
1739972948.39779,18714624,1425.0
1739972954.0967438,18722816,1426.0
1739972998.4845586,18786304,1427.0
1739973010.116109,18802688,1426.0
1739973011.63962,18804736,1425.0
1739973014.522445,18808832,1425.0
1739973015.8717606,18810880,1425.0
1739973048.8068168,18857984,1426.0
1739973053.0860534,18864128,1426.0
1739973057.584072,18870272,1425.0
1739973067.6276574,18884608,1425.0
1739973071.8871639,18890752,1425.0
1739973079.094665,18900992,1425.0
1739973084.9461684,18909184,1425.0
1739973097.943003,18927616,1424.0
1739973099.5037935,18929664,1423.0
1739973105.3190231,18937856,1423.0
1739973117.1737185,18954240,1421.0
1739973142.687858,18991104,1423.0
1739973144.2483618,18993152,1423.0
1739973198.9631124,19070976,1422.0
1739973216.4083889,19095552,1422.0
1739973219.3373692,19099648,1422.0
1739973244.918713,19113984,1547.0
1739973259.269209,19134464,1474.0
1739973260.790397,19136512,1466.0
1739973266.5864809,19144704,1456.0
1739973269.3528373,19148800,1458.0
1739973275.124178,19156992,1452.0
1739973279.310136,19163136,1454.0
1739973292.037171,19181568,1452.0
1739973302.079302,19195904,1449.0
1739973312.333352,19210240,1442.0
1739973321.0911295,19222528,1438.0
1739973322.537138,19224576,1437.0
1739973331.3886864,19236864,1433.0
1739973338.5374002,19247104,1433.0
1739973352.8434727,19267584,1433.0
1739973367.6439958,19288064,1427.0
1739973376.423723,19300352,1425.0
1739973398.1367404,19331072,1424.0
1739973427.034778,19372032,1423.0
1739973431.392292,19378176,1422.0
1739973434.2916942,19382272,1422.0
1739973453.0087073,19408896,1422.0
1739973464.4930778,19425280,1422.0
1739973472.8536856,19437568,1424.0
1739973475.7689846,19441664,1424.0
1739973498.8150845,19474432,1424.0
1739973500.3772488,19476480,1423.0
1739973501.7369828,19478528,1423.0
1739973504.5289507,19482624,1424.0
1739973544.8877165,19539968,1423.0
1739973570.7920973,19576832,1423.0
1739973583.402944,19595264,1425.0
1739973610.834897,19613696,1527.0
1739973625.8536394,19634176,1420.0
1739973633.183358,19644416,1415.0
1739973665.5224845,19689472,1403.0
1739973677.3320963,19705856,1401.0
1739973686.2234144,19718144,1399.0
1739973705.042278,19744768,1402.0
1739973752.2414527,19812352,1411.0
1739973773.7726748,19843072,1413.0
1739973778.2532465,19849216,1412.0
1739973779.6419888,19851264,1412.0
1739973784.123996,19857408,1411.0
1739973796.9574833,19875840,1413.0
1739973802.6472876,19884032,1414.0
1739973808.548797,19892224,1413.0
1739973825.842038,19916800,1413.0
1739973827.1921203,19918848,1414.0
1739973837.0308716,19933184,1416.0
1739973871.5396512,19982336,1417.0
1739973874.441848,19986432,1417.0
1739973896.2429864,20017152,1416.0
1739973897.6107998,20019200,1417.0
1739973906.4241292,20031488,1416.0
1739973910.6674764,20037632,1416.0
1739973923.6508515,20056064,1416.0
1739973946.949743,20088832,1416.0
1739973951.2097373,20094976,1416.0
1739973978.6366246,20109312,1594.0
1739974000.3991,20140032,1439.0
1739974015.9650364,20162560,1442.0
1739974034.971114,20189184,1429.0
1739974053.5868106,20215808,1429.0
1739974078.0445745,20250624,1427.0
1739974088.218555,20264960,1426.0
1739974115.581967,20303872,1425.0
1739974117.0225923,20305920,1425.0
1739974127.5291955,20320256,1421.0
1739974131.9566817,20326400,1420.0
1739974136.412103,20332544,1419.0
1739974149.919498,20350976,1414.0
1739974151.3631258,20353024,1414.0
1739974178.9073546,20391936,1414.0
1739974190.5033696,20408320,1414.0
1739974196.1634526,20416512,1415.0
1739974197.6691482,20418560,1415.0
1739974199.0835142,20420608,1415.0
1739974208.0164206,20432896,1413.0
1739974214.1280775,20441088,1411.0
1739974233.5815132,20467712,1408.0
1739974240.7768896,20477952,1408.0
1739974242.3169923,20480000,1408.0
1739974253.7141435,20496384,1409.0
1739974262.4439836,20508672,1409.0
1739974381.3576088,20652032,1441.0
1739974420.356447,20707328,1428.0
1739974465.6294866,20770816,1418.0
1739974471.2546506,20779008,1420.0
1739974472.7149618,20781056,1419.0
1739974490.1789293,20805632,1418.0
1739974532.9398267,20865024,1411.0
1739974542.918851,20879360,1412.0
1739974565.1925063,20910080,1409.0
1739974567.9729602,20914176,1410.0
1739974592.4742901,20948992,1411.0
1739974602.5998676,20963328,1411.0
1739974605.5661492,20967424,1411.0
1739974617.4589684,20983808,1409.0
1739974682.0322568,21073920,1406.0
1739974690.9283977,21086208,1406.0
1739974698.2693386,21096448,1405.0
1739974746.395008,21129216,1475.0
1739974756.4648309,21143552,1454.0
1739974804.1097643,21211136,1431.0
1739974812.990306,21223424,1426.0
1739974817.3261995,21229568,1425.0
1739974818.7446945,21231616,1425.0
1739974862.2049088,21293056,1421.0
1739974890.2636647,21331968,1415.0
1739974903.8239193,21350400,1411.0
1739974920.133465,21372928,1408.0
1739974963.9926865,21434368,1407.0
1739974972.578507,21446656,1408.0
1739974974.1151552,21448704,1407.0
1739974977.0681167,21452800,1407.0
1739974982.8674319,21460992,1407.0
1739975031.17524,21528576,1406.0
1739975045.7677977,21549056,1405.0
1739975070.855657,21583872,1404.0
1739975105.6139503,21630976,1366.0
1739975121.3909135,21651456,1332.0
1739975129.5060358,21661696,1318.0
1739975137.35511,21671936,1316.0
1739975156.3517652,21696512,1309.0
1739975169.5972314,21712896,1297.0
1739975193.6813967,21743616,1292.0
1739975222.0380976,21780480,1294.0
1739975226.7543993,21786624,1294.0
1739975231.4478421,21792768,1295.0
1739975252.0152194,21819392,1294.0
1739975267.768974,21839872,1295.0
1739975270.9462547,21843968,1295.0
1739975299.7548804,21880832,1293.0
1739975369.9589324,21970944,1290.0
1739975386.0187612,21991424,1289.0
1739975397.210014,22005760,1289.0
1739975405.2599173,22016000,1289.0
1739975431.1450179,22048768,1287.0
1739975442.3459516,22063104,1287.0
1739975443.9642506,22065152,1287.0
1739975459.6360886,22085632,1287.0
1739975462.9045134,22089728,1287.0
1739975472.5438464,22102016,1287.0
1739975529.761514,22153216,1452.0
1739975539.9335742,22167552,1441.0
1739975548.5722134,22179840,1438.0
1739975565.8979158,22204416,1433.0
1739975596.1749907,22247424,1429.0
1739975629.1600013,22294528,1428.0
1739975641.9368818,22312960,1430.0
1739975643.3412383,22315008,1430.0
1739975674.6000392,22360064,1432.0
1739975680.2183924,22368256,1433.0
1739975690.1173007,22382592,1433.0
1739975710.334018,22411264,1432.0
1739975774.5972009,22503424,1432.0
1739975787.4061635,22521856,1433.0
1739975805.737918,22548480,1434.0
1739975850.3179278,22611968,1432.0
